geneNames	PBMC_CD4_T_cells	PBMC_B_cells	PBMC_Monocytes	PBMC_NK_cells	PBMC_CD8_T_cells	PBMC_Dendritic_cells	PBMC_Megakaryocytes
ENSG00000049249	1.10429149761804e-06	0	3.47170789512665e-06	9.97260856846528e-06	1.22860876950224e-05	5.98168408333682e-06	0
ENSG00000116288	0.00026355757076484	0.000236714580278251	0.000368579654865946	0.000402228545594766	0.000362439587003162	0.00037684609725022	0.000476149251147087
ENSG00000116285	3.68097165872681e-07	0	5.78617982521108e-07	0	0	0	0
ENSG00000238290	0	0	0	0	0	0	0
ENSG00000227634	0	0	0	0	0	0	0
ENSG00000233645	0	0	0	0	0	0	0
ENSG00000162426	3.68097165872681e-07	1.48877094514623e-06	0	0	0	5.98168408333682e-06	0
ENSG00000142599	1.91410526253794e-05	3.27529607932172e-05	2.1408865353281e-05	9.97260856846528e-06	1.84291315425337e-05	1.79450522500105e-05	4.32862955588261e-05
ENSG00000232912	7.36194331745362e-07	1.48877094514623e-06	5.78617982521108e-07	0	0	0	0
ENSG00000228423	0	0	0	0	0	0	0
ENSG00000074800	0.000417790283265493	0.000285844021468077	0.000568202858835728	0.000591708108395607	0.000494515029724653	0.000610131776500356	0.000432862955588261
ENSG00000230679	2.94477732698145e-06	4.4663128354387e-06	5.78617982521108e-07	3.32420285615509e-06	0	0	0
ENSG00000131686	1.47238866349072e-06	0	0	0	0	0	0
ENSG00000197241	0	0	0	0	0	0	0
ENSG00000142583	0	4.4663128354387e-06	5.78617982521108e-07	0	0	0	0
ENSG00000180758	7.36194331745362e-07	0	5.78617982521108e-07	0	0	0	0
ENSG00000228526	0	0	0	0	0	0	0
ENSG00000234546	0	0	5.78617982521108e-07	0	0	0	0
ENSG00000049239	5.52145748809022e-06	7.44385472573117e-06	1.38868315805066e-05	9.97260856846528e-06	4.60728288563342e-06	1.19633681666736e-05	0
ENSG00000171621	1.47238866349072e-06	1.48877094514623e-06	1.15723596504222e-06	3.32420285615509e-06	3.07152192375561e-06	0	8.65725911176522e-05
ENSG00000235263	0	0	0	0	0	0	0
ENSG00000171612	1.39876923031619e-05	1.63764803966086e-05	2.02516293882388e-05	1.99452171369306e-05	1.38218486569003e-05	1.79450522500105e-05	0
ENSG00000188807	1.47238866349072e-06	0	5.78617982521108e-07	0	3.07152192375561e-06	0	0
ENSG00000171608	3.68097165872681e-05	2.38203351223398e-05	4.2817730706562e-05	4.98630428423264e-05	3.37867411613117e-05	4.18717885833578e-05	0
ENSG00000179840	7.36194331745362e-07	2.97754189029247e-06	5.78617982521108e-07	0	1.53576096187781e-06	0	0
ENSG00000231789	1.47238866349072e-06	0	5.78617982521108e-07	0	0	0	0
ENSG00000171603	2.61348987769604e-05	2.23315641771935e-05	1.96730114057177e-05	4.98630428423264e-05	1.84291315425337e-05	3.58901045000209e-05	0
ENSG00000178585	2.39263157817243e-05	7.44385472573117e-06	4.86039105317731e-05	3.98904342738611e-05	2.30364144281671e-05	7.17802090000419e-05	8.65725911176522e-05
ENSG00000223989	0	0	0	0	0	0	0
ENSG00000162441	2.02453441229975e-05	2.38203351223398e-05	2.71950451784921e-05	4.32146371300162e-05	2.15006534662893e-05	2.39267363333473e-05	0
ENSG00000173614	3.31287449285413e-06	4.4663128354387e-06	4.62894386016886e-06	3.32420285615509e-06	4.60728288563342e-06	5.98168408333682e-06	0
ENSG00000162444	1.10429149761804e-06	4.4663128354387e-06	0.00014639034957784	0	0	0	0
ENSG00000130939	1.06748178103078e-05	1.63764803966086e-05	1.27295956154644e-05	1.99452171369306e-05	9.21456577126683e-06	5.98168408333682e-06	0
ENSG00000054523	1.47238866349072e-06	7.44385472573117e-06	8.10065175529551e-06	3.32420285615509e-06	0	5.98168408333682e-06	0
ENSG00000142657	2.68710931087057e-05	3.12641898480709e-05	0.000144654495630277	6.64840571231019e-06	1.84291315425337e-05	5.98168408333682e-05	0.000173145182235304
ENSG00000271989	0	0	0	0	0	0	0
ENSG00000175279	6.62574898570826e-06	7.44385472573117e-06	2.31447193008443e-06	6.64840571231019e-06	6.14304384751122e-06	0	0
ENSG00000251503	0	0	0	0	0	0	0
ENSG00000241563	0	0	0	0	0	0	0
ENSG00000160049	1.47238866349072e-05	1.9354022286901e-05	2.54591912309288e-05	2.32694199930857e-05	1.99648925044115e-05	2.39267363333473e-05	0
ENSG00000203469	0	0	0	0	0	0	0
ENSG00000142655	8.83433198094435e-06	1.04213966160236e-05	5.20756184268997e-06	1.32968114246204e-05	9.21456577126683e-06	0	0
ENSG00000130940	0	2.97754189029247e-06	0	3.32420285615509e-06	3.07152192375561e-06	5.98168408333682e-06	0
ENSG00000272078	0	0	0	0	0	0	0
ENSG00000175262	0	0	5.78617982521108e-07	0	0	0	0
ENSG00000120948	3.23925505967959e-05	3.42417317383634e-05	1.79371574581543e-05	3.6566231417706e-05	4.30013069325786e-05	2.39267363333473e-05	0
ENSG00000009724	0	0	0	0	0	0	0
ENSG00000271895	1.10429149761804e-06	2.97754189029247e-06	5.78617982521108e-07	0	0	0	0
ENSG00000116649	7.58280161697723e-05	6.40171506412881e-05	6.82769219374907e-05	6.31598542669468e-05	8.44668529032793e-05	0.000107670313500063	0.000129858886676478
ENSG00000171824	1.69324696301433e-05	2.08427932320473e-05	1.15723596504222e-05	2.65936228492408e-05	1.53576096187781e-05	1.19633681666736e-05	0
ENSG00000226849	0	0	0	0	0	0	0
ENSG00000230337	0	0	1.15723596504222e-06	0	0	0	0
ENSG00000198793	5.52145748809022e-06	2.97754189029247e-06	6.36479780773219e-06	9.97260856846528e-06	4.60728288563342e-06	0	0
ENSG00000225602	0	0	0	0	0	0	0
ENSG00000171819	0	0	0	0	0	0	0
ENSG00000120942	3.79140080848862e-05	1.48877094514623e-05	6.36479780773219e-06	1.66210142807755e-05	1.99648925044115e-05	5.98168408333682e-06	0
ENSG00000204624	0	0	0	0	0	0	0
ENSG00000235643	0	0	0	0	0	0	0
ENSG00000116661	3.31287449285413e-06	1.48877094514623e-06	0	9.97260856846528e-06	3.07152192375561e-06	0	0
ENSG00000132879	1.54600809666526e-05	1.78652513417548e-05	1.15723596504222e-06	3.32420285615509e-05	2.45721753900449e-05	5.98168408333682e-06	0
ENSG00000116663	6.25765181983558e-06	2.08427932320473e-05	3.2402607021182e-05	0.000126319708533894	2.91794582756783e-05	7.77618930833787e-05	0
ENSG00000116670	2.72391902745784e-05	2.82866479577785e-05	3.87674048289142e-05	0.000126319708533894	5.06801117419676e-05	4.18717885833578e-05	0
ENSG00000162490	1.10429149761804e-06	2.97754189029247e-06	1.15723596504222e-06	6.64840571231019e-06	0	0	0
ENSG00000177674	2.6502995942833e-05	2.23315641771935e-05	0.000208302473707599	8.64292742600324e-05	3.22509801994339e-05	1.79450522500105e-05	0.000129858886676478
ENSG00000215910	0	0	0	0	0	0	0
ENSG00000177553	0	0	0	0	0	0	0
ENSG00000177000	6.25765181983558e-06	1.33989385063161e-05	1.50440675455488e-05	1.99452171369306e-05	4.60728288563342e-06	0	0
ENSG00000011021	2.57668016110877e-06	1.04213966160236e-05	3.47170789512665e-06	9.97260856846528e-06	6.14304384751122e-06	1.19633681666736e-05	0
ENSG00000242349	0	1.48877094514623e-06	0	0	0	0	8.65725911176522e-05
ENSG00000175206	0	0	0	0	0	0	0
ENSG00000120937	0	0	0	0	0	0	0
ENSG00000116685	4.04906882459949e-06	1.04213966160236e-05	1.85157754406755e-05	3.32420285615509e-06	9.21456577126683e-06	1.79450522500105e-05	0
ENSG00000083444	7.36194331745362e-07	0	1.27295956154644e-05	6.64840571231019e-06	1.53576096187781e-06	5.98168408333682e-06	4.32862955588261e-05
ENSG00000116688	9.93862347856239e-06	7.44385472573117e-06	1.73585394756332e-05	6.64840571231019e-06	7.67880480938903e-06	5.98168408333682e-06	0
ENSG00000116691	2.06134412888701e-05	1.9354022286901e-05	4.16604947415198e-05	9.97260856846528e-06	2.15006534662893e-05	5.38351567500314e-05	0
ENSG00000120949	1.10429149761804e-06	2.97754189029247e-06	1.73585394756332e-05	0	0	0	4.32862955588261e-05
ENSG00000028137	3.68097165872681e-05	3.12641898480709e-05	0.000174742630721375	8.31050714038774e-05	4.60728288563342e-05	4.78534726666946e-05	4.32862955588261e-05
ENSG00000048707	1.03067206444351e-05	5.95508378058494e-06	7.5220337727744e-06	1.32968114246204e-05	7.67880480938903e-06	1.79450522500105e-05	0
ENSG00000229484	0	0	0	0	0	5.98168408333682e-06	0
ENSG00000162496	1.17791093079258e-05	0	3.47170789512665e-06	3.32420285615509e-05	1.22860876950224e-05	1.79450522500105e-05	0
ENSG00000272482	3.68097165872681e-07	0	0	0	0	0	0
ENSG00000204518	0	0	0	0	0	0	0
ENSG00000188984	0	0	0	0	0	0	0
ENSG00000157330	0	0	0	0	0	0	0
ENSG00000116726	0	0	0	0	0	0	0
ENSG00000116721	0	0	0	0	0	0	0
ENSG00000228338	0	0	0	0	0	0	0
ENSG00000204513	0	0	0	0	0	0	0
ENSG00000179172	0	0	0	0	0	0	0
ENSG00000120952	0	0	0	0	0	0	0
ENSG00000243073	0	0	0	0	0	0	0
ENSG00000187545	0	0	0	0	0	0	0
ENSG00000204510	0	0	0	0	0	0	0
ENSG00000232423	0	0	0	0	0	0	0
ENSG00000204508	0	0	0	0	0	0	0
ENSG00000239810	0	0	0	0	0	0	0
ENSG00000233336	0	0	0	0	0	0	0
ENSG00000229571	0	0	0	0	0	0	0
ENSG00000204503	0	0	0	0	0	0	0
ENSG00000204502	0	0	0	0	0	0	0
ENSG00000182330	0	0	0	0	0	0	0
ENSG00000204501	0	0	0	0	0	0	0
ENSG00000228229	0	0	0	0	0	0	0
ENSG00000204495	0	0	0	0	0	0	0
ENSG00000204491	0	0	0	0	0	0	0
ENSG00000204488	0	0	0	0	0	0	0
ENSG00000204486	0	0	0	0	0	0	0
ENSG00000157358	0	0	0	0	0	0	0
ENSG00000204481	0	0	0	0	0	0	0
ENSG00000204480	0	0	0	0	0	0	0
ENSG00000204479	0	0	0	0	0	0	0
ENSG00000204478	0	0	0	0	0	0	0
ENSG00000162494	0	0	0	0	0	0	0
ENSG00000259961	0	0	0	0	0	0	0
ENSG00000162493	0	0	0	0	0	0	0
ENSG00000237445	0	0	0	0	0	0	0
ENSG00000116731	3.16563562650506e-05	4.4663128354387e-05	2.37233372833654e-05	3.32420285615509e-05	5.06801117419676e-05	1.19633681666736e-05	0
ENSG00000231606	0	0	0	0	0	0	0
ENSG00000234593	0	0	0	0	0	0	0
ENSG00000189337	0	0	0	0	0	0	0
ENSG00000171729	0	0	4.05032587764776e-06	0	0	5.98168408333682e-06	0
ENSG00000204464	0	0	0	0	0	0	0
ENSG00000142621	0	0	0	6.64840571231019e-06	0	0	0
ENSG00000233485	0	0	0	0	0	0	0
ENSG00000236045	0	0	0	0	0	0	0
ENSG00000228140	0	0	0	6.64840571231019e-06	4.60728288563342e-06	0	0
ENSG00000142634	2.87115789380691e-05	4.16855864640946e-05	0.000241862316693823	0.000375634922745526	9.98244625220574e-05	0.000161505470250094	8.65725911176522e-05
ENSG00000162438	0	1.48877094514623e-06	0	0	0	0	0
ENSG00000142615	0	0	0	0	0	0	0
ENSG00000215704	0	0	0	0	0	0	0
ENSG00000132906	3.68097165872681e-06	1.19101675611699e-05	6.36479780773219e-06	1.32968114246204e-05	4.60728288563342e-06	1.19633681666736e-05	0
ENSG00000116138	5.8895546539629e-06	4.4663128354387e-06	1.73585394756332e-06	6.64840571231019e-06	3.07152192375561e-06	0	0
ENSG00000272510	0	0	0	0	0	0	0
ENSG00000116771	1.28834008055438e-05	7.44385472573117e-06	1.15723596504222e-06	0	4.60728288563342e-06	0	0
ENSG00000237301	0	0	0	3.32420285615509e-06	0	0	0
ENSG00000197312	2.35582186158516e-05	7.44385472573117e-06	4.05032587764776e-06	6.64840571231019e-06	6.14304384751122e-06	5.98168408333682e-06	0
ENSG00000215695	0	0	0	0	0	0	0
ENSG00000271742	0	0	0	0	0	0	0
ENSG00000116786	2.20858299523609e-06	2.97754189029247e-06	1.67799214931121e-05	6.64840571231019e-06	3.07152192375561e-06	5.98168408333682e-06	0
ENSG00000237938	0	0	0	0	0	0	0
ENSG00000162461	0	0	0	3.32420285615509e-06	0	0	0
ENSG00000224459	0	0	0	0	0	0	0
ENSG00000162460	0	0	0	0	0	0	0
ENSG00000162458	3.68097165872681e-06	2.97754189029247e-06	3.47170789512665e-06	6.64840571231019e-06	6.14304384751122e-06	1.19633681666736e-05	0
ENSG00000179743	2.57668016110877e-05	3.27529607932172e-05	2.54591912309288e-05	6.64840571231019e-06	2.15006534662893e-05	2.39267363333473e-05	0
ENSG00000065526	1.25153036396712e-05	1.33989385063161e-05	1.90943934231966e-05	1.66210142807755e-05	9.21456577126683e-06	1.19633681666736e-05	0
ENSG00000116809	6.25765181983558e-06	7.44385472573117e-06	9.25788772033773e-06	3.32420285615509e-06	1.38218486569003e-05	5.98168408333682e-06	0
ENSG00000183888	0	0	0	0	0	0	0
ENSG00000233078	0	0	0	0	0	0	0
ENSG00000173641	0	0	0	0	0	0	0
ENSG00000186510	0	0	0	0	0	0	0
ENSG00000184908	0	0	0	0	0	0	0
ENSG00000185519	0	0	0	0	0	0	0
ENSG00000142627	0	0	0	0	0	5.98168408333682e-06	0
ENSG00000227959	0	0	0	0	0	0	0
ENSG00000224621	0	0	0	0	0	0	0
ENSG00000234166	3.68097165872681e-07	0	0	0	0	0	0
ENSG00000142632	3.31287449285413e-06	4.4663128354387e-06	0	3.32420285615509e-06	3.07152192375561e-06	0	0
ENSG00000204377	0	0	0	0	0	0	0
ENSG00000132881	1.47238866349072e-06	1.48877094514623e-06	5.78617982521108e-07	0	1.53576096187781e-06	0	0
ENSG00000037637	6.99384615158094e-06	8.93262567087741e-06	1.50440675455488e-05	1.66210142807755e-05	9.21456577126683e-06	2.39267363333473e-05	0
ENSG00000055070	3.90182995825042e-05	2.5309106067486e-05	5.09183824618575e-05	3.98904342738611e-05	5.22158727038454e-05	2.99084204166841e-05	0
ENSG00000187144	7.36194331745362e-07	0	5.78617982521108e-07	3.32420285615509e-06	0	0	0
ENSG00000157191	0.000104171497941969	7.89048600927504e-05	7.86920456228707e-05	0.000103050288540808	9.21456577126683e-05	7.17802090000419e-05	4.32862955588261e-05
ENSG00000226029	7.36194331745362e-07	0	2.31447193008443e-06	6.64840571231019e-06	1.53576096187781e-06	0	0
ENSG00000261135	1.10429149761804e-06	0	0	0	0	0	0
ENSG00000224174	3.68097165872681e-07	2.97754189029247e-06	5.78617982521108e-07	3.32420285615509e-06	0	0	0
ENSG00000233421	0	0	0	0	0	0	0
ENSG00000268674	0	0	0	0	0	0	0
ENSG00000219481	8.46623481507167e-06	7.44385472573117e-06	5.78617982521108e-06	0	6.14304384751122e-06	0	0
ENSG00000271732	0	0	0	0	0	0	0
ENSG00000215908	1.95091497912521e-05	2.97754189029247e-05	1.33082135979855e-05	3.6566231417706e-05	3.22509801994339e-05	1.79450522500105e-05	0
ENSG00000237847	0	0	0	0	0	0	0
ENSG00000268991	0	0	0	0	0	0	0
ENSG00000058453	4.78526315634485e-06	1.48877094514623e-06	4.62894386016886e-06	0	3.07152192375561e-06	0	0
ENSG00000223643	0	0	0	0	0	0	0
ENSG00000230239	0	0	0	0	0	0	0
ENSG00000228549	0	0	0	0	0	0	0
ENSG00000238142	1.76686639618887e-05	2.82866479577785e-05	2.43019552658865e-05	2.32694199930857e-05	6.14304384751122e-06	1.79450522500105e-05	0
ENSG00000272426	7.36194331745362e-06	0	1.73585394756332e-06	3.32420285615509e-06	3.07152192375561e-06	0	0
ENSG00000117122	0	0	0	0	0	0	0
ENSG00000226526	0	0	0	0	0	0	0
ENSG00000159363	9.20242914681703e-06	5.95508378058494e-06	8.10065175529551e-06	2.32694199930857e-05	1.84291315425337e-05	0	0
ENSG00000117118	0.000102331012112605	9.5281340489359e-05	0.000217560361427937	0.000109698694253118	7.37165261701347e-05	0.000179450522500105	8.65725911176522e-05
ENSG00000117115	0	0	1.73585394756332e-06	0	0	0	0
ENSG00000204362	0	0	0	0	0	0	0
ENSG00000142623	0	0	0	0	0	0	0
ENSG00000142619	0	0	0	0	0	0	0
ENSG00000159339	9.20242914681703e-06	8.93262567087741e-06	1.50440675455488e-05	1.66210142807755e-05	3.07152192375561e-06	3.58901045000209e-05	8.65725911176522e-05
ENSG00000269468	0	0	0	0	0	0	0
ENSG00000227751	3.68097165872681e-07	0	0	0	0	0	0
ENSG00000179051	6.99384615158094e-06	7.44385472573117e-06	2.31447193008443e-05	3.32420285615509e-05	1.22860876950224e-05	4.18717885833578e-05	0
ENSG00000074964	7.36194331745362e-07	0	1.6201303510591e-05	0	0	0	0
ENSG00000236648	0	0	0	0	0	0	0
ENSG00000117148	0	0	0	0	0	0	0
ENSG00000261781	0	0	0	0	0	0	0
ENSG00000117154	0	0	0	0	0	0	0
ENSG00000230035	0	0	0	0	0	0	0
ENSG00000225387	0	0	0	0	0	0	0
ENSG00000179023	0	0	0	0	0	0	0
ENSG00000009709	0	0	0	0	0	0	0
ENSG00000179002	0	0	0	0	0	0	0
ENSG00000255275	0	0	0	0	0	0	0
ENSG00000159423	7.36194331745362e-07	0	5.78617982521108e-07	0	0	0	0
ENSG00000169991	2.94477732698145e-06	0	1.73585394756332e-06	9.97260856846528e-06	3.07152192375561e-06	5.98168408333682e-06	0
ENSG00000127481	1.58281781325253e-05	1.19101675611699e-05	4.10818767589987e-05	2.65936228492408e-05	2.30364144281671e-05	5.98168408333682e-06	0
ENSG00000230424	3.68097165872681e-06	0	1.73585394756332e-06	0	0	0	0
ENSG00000127463	2.57668016110877e-06	5.95508378058494e-06	5.20756184268997e-06	2.32694199930857e-05	4.60728288563342e-06	0	0
ENSG00000053372	2.61348987769604e-05	2.5309106067486e-05	1.33082135979855e-05	2.32694199930857e-05	2.45721753900449e-05	5.98168408333682e-06	0
ENSG00000162482	7.36194331745362e-07	0	0	0	0	0	0
ENSG00000053371	5.41102833832841e-05	5.50845249704107e-05	7.11700118500963e-05	7.64566656915672e-05	7.67880480938903e-05	9.57069453333892e-05	4.32862955588261e-05
ENSG00000040487	1.84048582936341e-06	4.4663128354387e-06	5.20756184268997e-06	3.32420285615509e-06	4.60728288563342e-06	5.98168408333682e-06	0
ENSG00000077549	0.000400489716469477	0.000281377708632638	0.000476781217597393	0.000578411296970986	0.000439227635097052	0.000352919360916873	0.000779153320058869
ENSG00000235185	0	0	0	0	0	0	0
ENSG00000270136	7.36194331745362e-07	0	1.15723596504222e-06	0	0	0	0
ENSG00000173436	0.000148711255012563	0.000117612904666553	0.000145233113612798	0.000132968114246204	0.000141290008492758	0.000107670313500063	8.65725911176522e-05
ENSG00000158747	2.57668016110877e-06	0	0	0	4.60728288563342e-06	0	0
ENSG00000158748	0	0	0	0	0	0	0
ENSG00000162542	4.04906882459949e-06	7.44385472573117e-06	3.47170789512665e-06	9.97260856846528e-06	7.67880480938903e-06	5.98168408333682e-06	0
ENSG00000178828	0	0	0	0	0	0	0
ENSG00000235434	0	0	0	0	0	0	0
ENSG00000169914	2.20858299523609e-06	0	2.89308991260554e-06	0	1.53576096187781e-06	0	0
ENSG00000188784	0	0	0	0	0	0	0
ENSG00000188257	0	0	0	0	0	0	0
ENSG00000127472	0	0	0	0	0	0	0
ENSG00000117215	0	1.48877094514623e-06	0	0	0	0	0
ENSG00000158786	0	0	0	0	0	0	0
ENSG00000227066	0	0	0	0	0	0	0
ENSG00000187980	0	0	0	0	1.53576096187781e-06	0	0
ENSG00000225986	7.36194331745362e-07	0	0	3.32420285615509e-06	3.07152192375561e-06	0	0
ENSG00000162543	0	0	0	3.32420285615509e-06	1.53576096187781e-06	0	0
ENSG00000228105	0	0	0	0	0	0	0
ENSG00000158816	0	0	0	0	0	0	0
ENSG00000226664	0	0	0	0	0	0	0
ENSG00000236963	0	0	0	0	0	0	0
ENSG00000226487	0	0	0	0	0	0	0
ENSG00000162545	5.15336032221754e-06	0	0	3.32420285615509e-06	3.07152192375561e-06	0	0
ENSG00000090432	9.57052631268971e-06	1.48877094514623e-05	1.09937416679011e-05	1.66210142807755e-05	7.67880480938903e-06	5.98168408333682e-06	0
ENSG00000183114	0	0	0	0	0	0	0
ENSG00000158825	8.46623481507167e-06	4.4663128354387e-06	0.000380152014516368	1.32968114246204e-05	3.07152192375561e-06	0	0
ENSG00000158828	4.78526315634485e-06	2.97754189029247e-06	2.71950451784921e-05	1.32968114246204e-05	9.21456577126683e-06	1.19633681666736e-05	0
ENSG00000117242	2.94477732698145e-06	4.4663128354387e-06	4.05032587764776e-06	9.97260856846528e-06	0	5.98168408333682e-06	0
ENSG00000244038	8.31899594872259e-05	7.5927318202458e-05	8.27423715005184e-05	0.000245991011355477	0.000129003920797736	0.000101688629416726	4.32862955588261e-05
ENSG00000117245	0	0	0	0	0	5.98168408333682e-06	0
ENSG00000189410	0	0	0	0	0	0	0
ENSG00000233069	0	0	0	0	0	0	0
ENSG00000127483	6.6993684188828e-05	5.0618212134972e-05	4.22391127240409e-05	5.31872456984815e-05	9.21456577126683e-05	7.17802090000419e-05	4.32862955588261e-05
ENSG00000203394	7.36194331745362e-07	0	0	0	1.53576096187781e-06	0	0
ENSG00000075151	2.57668016110877e-06	5.95508378058494e-06	2.89308991260554e-06	1.66210142807755e-05	4.60728288563342e-06	5.98168408333682e-06	0
ENSG00000117298	1.54600809666526e-05	1.19101675611699e-05	2.08302473707599e-05	6.64840571231019e-06	1.38218486569003e-05	1.19633681666736e-05	0
ENSG00000236936	0	0	0	0	1.53576096187781e-06	0	8.65725911176522e-05
ENSG00000231105	0	0	5.78617982521108e-07	0	1.53576096187781e-06	0	0
ENSG00000236009	0	0	0	0	0	0	0
ENSG00000142794	1.84048582936341e-06	2.97754189029247e-06	5.78617982521108e-07	0	1.53576096187781e-06	0	0
ENSG00000162551	3.68097165872681e-07	2.97754189029247e-06	0	0	0	0	0
ENSG00000233431	0	0	0	0	0	0	0
ENSG00000076864	0	0	0	0	0	0	0
ENSG00000090686	2.17177327864882e-05	3.42417317383634e-05	2.25661013183232e-05	2.99178257053958e-05	2.45721753900449e-05	1.79450522500105e-05	0
ENSG00000187942	0	0	0	0	0	0	0
ENSG00000142798	7.36194331745362e-07	2.97754189029247e-06	0	0	0	0	0
ENSG00000219073	0	0	0	0	0	0	0
ENSG00000142789	0	0	0	0	0	0	0
ENSG00000228397	1.10429149761804e-06	0	5.78617982521108e-07	0	0	0	0
ENSG00000218510	4.41716599047217e-06	1.19101675611699e-05	4.05032587764776e-06	2.32694199930857e-05	7.67880480938903e-06	1.19633681666736e-05	0
ENSG00000070831	0.000196195789410139	0.000189073910033572	0.000209459709672641	0.000355689705608595	0.000258007841595471	0.000227303995166799	0.000259717773352956
ENSG00000271840	0	0	5.78617982521108e-07	0	0	5.98168408333682e-06	0
ENSG00000162552	0	0	0	0	0	0	0
ENSG00000184677	8.46623481507167e-06	4.4663128354387e-06	5.20756184268997e-06	6.64840571231019e-06	6.14304384751122e-06	1.19633681666736e-05	0
ENSG00000070886	0	0	0	0	0	0	0
ENSG00000173372	1.47238866349072e-06	0	6.19121241297586e-05	3.32420285615509e-06	0	5.98168408333682e-06	4.32862955588261e-05
ENSG00000159189	7.36194331745362e-07	0	8.10065175529551e-06	0	1.53576096187781e-06	0	0
ENSG00000173369	1.47238866349072e-06	0	4.16604947415198e-05	0	0	0	0
ENSG00000133216	7.36194331745362e-07	0	2.31447193008443e-06	0	1.53576096187781e-06	0	0
ENSG00000225952	0	0	0	0	0	0	0
ENSG00000272796	0	0	0	0	0	0	0
ENSG00000215906	0	0	0	0	0	0	0
ENSG00000227868	0	0	0	0	0	0	0
ENSG00000004487	1.06748178103078e-05	1.04213966160236e-05	9.25788772033773e-06	1.66210142807755e-05	4.60728288563342e-06	0	0
ENSG00000240553	0	0	0	0	0	0	0
ENSG00000169641	1.14110121420531e-05	5.95508378058494e-06	7.5220337727744e-06	1.66210142807755e-05	1.68933705806559e-05	1.79450522500105e-05	4.32862955588261e-05
ENSG00000179546	0	0	0	0	0	0	0
ENSG00000261326	7.36194331745362e-07	0	5.78617982521108e-07	0	1.53576096187781e-06	0	0
ENSG00000125944	0.000104539595107841	0.00011463536277626	6.13335061472374e-05	0.000119671302821583	0.000158183379073414	0.0001136519975834	0
ENSG00000125945	0	1.48877094514623e-06	1.15723596504222e-06	6.64840571231019e-05	3.07152192375561e-06	0	0
ENSG00000249087	0	1.48877094514623e-06	1.15723596504222e-06	0	0	0	0
ENSG00000271420	0	0	0	0	0	0	0
ENSG00000204219	3.60735222555227e-05	1.48877094514623e-06	5.20756184268997e-06	6.64840571231019e-06	9.21456577126683e-06	1.19633681666736e-05	0
ENSG00000088280	7.36194331745362e-07	0	0	0	0	0	0
ENSG00000007968	1.47238866349072e-06	4.4663128354387e-06	8.10065175529551e-06	3.32420285615509e-06	0	5.98168408333682e-06	0
ENSG00000235052	7.36194331745362e-07	0	0	0	0	0	0
ENSG00000117318	5.00612145586846e-05	6.69946925315806e-05	6.9434157902533e-06	9.97260856846528e-06	1.38218486569003e-05	3.58901045000209e-05	0
ENSG00000197880	2.17177327864882e-05	8.93262567087741e-06	5.78617982521108e-07	3.32420285615509e-06	3.07152192375561e-06	0	0
ENSG00000142676	0.00983776485511327	0.0091544525417042	0.00628494852614428	0.00451094327580246	0.00701689183481969	0.00698660700933741	0.00194788330014717
ENSG00000011007	9.93862347856239e-06	1.9354022286901e-05	1.21509776329433e-05	2.65936228492408e-05	1.07503267331446e-05	1.79450522500105e-05	0
ENSG00000236810	6.25765181983558e-06	1.48877094514623e-06	4.62894386016886e-06	3.32420285615509e-06	7.67880480938903e-06	5.98168408333682e-06	0
ENSG00000057757	8.35580566530986e-05	6.9972234421873e-05	4.57108206191675e-05	9.97260856846528e-05	7.06450042463791e-05	7.77618930833787e-05	4.32862955588261e-05
ENSG00000011009	4.34354655729764e-05	4.31743574092408e-05	3.06667530736187e-05	6.9808259979257e-05	3.83940240469451e-05	1.79450522500105e-05	4.32862955588261e-05
ENSG00000117308	5.8895546539629e-06	1.48877094514623e-06	5.78617982521108e-06	9.97260856846528e-06	6.14304384751122e-06	5.98168408333682e-06	0
ENSG00000117305	2.24539271182335e-05	2.38203351223398e-05	2.19874833358021e-05	3.98904342738611e-05	7.37165261701347e-05	2.39267363333473e-05	0
ENSG00000179163	8.46623481507167e-06	1.19101675611699e-05	2.95095171085765e-05	1.99452171369306e-05	1.22860876950224e-05	2.39267363333473e-05	0
ENSG00000188822	3.68097165872681e-07	2.23315641771935e-05	0	6.64840571231019e-06	3.07152192375561e-06	0	0
ENSG00000232557	0	0	0	0	0	0	0
ENSG00000189266	2.6502995942833e-05	2.23315641771935e-05	1.85157754406755e-05	2.32694199930857e-05	1.68933705806559e-05	2.99084204166841e-05	8.65725911176522e-05
ENSG00000188529	2.39263157817243e-05	2.67978770126322e-05	1.09937416679011e-05	2.99178257053958e-05	3.53225021231895e-05	1.19633681666736e-05	0
ENSG00000225315	0	0	0	0	0	0	0
ENSG00000142661	0	0	0	0	0	0	0
ENSG00000230703	0	0	0	0	0	0	0
ENSG00000142677	0	0	0	0	0	0	0
ENSG00000185436	3.68097165872681e-07	4.4663128354387e-06	0	0	4.60728288563342e-06	0	0
ENSG00000230023	0	0	0	0	0	0	0
ENSG00000232298	0	0	0	0	0	0	0
ENSG00000158055	0	0	5.78617982521108e-07	0	0	0	0
ENSG00000001460	5.52145748809022e-06	8.93262567087741e-06	1.15723596504222e-06	0	7.67880480938903e-06	0	0
ENSG00000001461	3.86502024166315e-05	2.08427932320473e-05	8.10065175529551e-06	1.66210142807755e-05	3.22509801994339e-05	1.79450522500105e-05	4.32862955588261e-05
