geneID	weight
ENSG00000225598	0
ENSG00000224326	0
ENSG00000234184	0
ENSG00000117114	1
ENSG00000234953	0
ENSG00000236676	0
ENSG00000233290	0
ENSG00000230817	0
ENSG00000236268	0
ENSG00000231364	0
ENSG00000233008	0
ENSG00000237076	0
ENSG00000137941	1
ENSG00000271576	0
ENSG00000142875	1
ENSG00000203943	1
ENSG00000137976	1
ENSG00000117133	0.5
ENSG00000174021	0
ENSG00000117151	1
ENSG00000180869	0
ENSG00000117155	1
ENSG00000171517	1
ENSG00000153898	1
ENSG00000162643	1
ENSG00000055732	1
ENSG00000097096	1
ENSG00000162642	0.5
ENSG00000142867	1
ENSG00000223653	0
ENSG00000153904	0
ENSG00000273264	0
ENSG00000282057	0
ENSG00000272691	0
ENSG00000142871	1
ENSG00000230285	0
ENSG00000117174	1
ENSG00000171502	1
ENSG00000122417	1
ENSG00000137975	1
ENSG00000016490	1
ENSG00000016602	1
ENSG00000236915	0
ENSG00000261737	0
ENSG00000097033	0.5
ENSG00000183291	1
ENSG00000153936	0.5
ENSG00000267734	0
ENSG00000267561	0
ENSG00000267272	0
ENSG00000143013	0.5
ENSG00000227290	0
ENSG00000224235	0
ENSG00000237505	0
ENSG00000065243	1
ENSG00000137947	0.5
ENSG00000137944	0
ENSG00000213516	0.5
ENSG00000117226	1
ENSG00000117228	1
ENSG00000162645	1
ENSG00000213512	1
ENSG00000162654	1
ENSG00000154451	1
ENSG00000237568	0
ENSG00000183347	1
ENSG00000197147	1
ENSG00000231999	0
ENSG00000171488	1
ENSG00000271949	0
ENSG00000272931	0
ENSG00000171492	1
ENSG00000272672	0
ENSG00000162664	0.5
ENSG00000229201	0
ENSG00000143032	1
ENSG00000233593	0
ENSG00000225446	0
ENSG00000272094	0
ENSG00000122482	0.5
ENSG00000162669	1
ENSG00000097046	1
ENSG00000069702	1
ENSG00000137948	1
ENSG00000172031	1
ENSG00000230667	1
ENSG00000189195	1
ENSG00000069712	1
ENSG00000273487	0
ENSG00000203910	1
ENSG00000174842	1
ENSG00000122484	1
ENSG00000162676	1
ENSG00000067208	1
ENSG00000122406	0
ENSG00000154511	1
ENSG00000143033	1
ENSG00000117500	0.5
ENSG00000122483	1
ENSG00000117505	0.5
ENSG00000137942	1
ENSG00000137936	1
ENSG00000224093	0
ENSG00000260464	0
ENSG00000067334	0.5
ENSG00000023909	0.5
ENSG00000198691	1
ENSG00000233482	0
ENSG00000137962	1
ENSG00000226835	0
ENSG00000236098	0
ENSG00000117528	0
ENSG00000117525	1
ENSG00000223675	0
ENSG00000143036	1
ENSG00000117519	1
ENSG00000235501	0
ENSG00000172339	1
ENSG00000230427	0
ENSG00000152078	1
ENSG00000271092	0
ENSG00000226026	0
ENSG00000122481	0.5
ENSG00000228852	0
ENSG00000228504	0
ENSG00000230434	0
ENSG00000237954	0
ENSG00000233907	0
ENSG00000228971	0
ENSG00000271252	0
ENSG00000237435	0
ENSG00000231987	0
ENSG00000117569	1
ENSG00000188641	1
ENSG00000232878	0
ENSG00000235777	0
ENSG00000269998	0
ENSG00000259946	0
ENSG00000225206	0
ENSG00000226053	0
ENSG00000162627	1
ENSG00000117598	1
ENSG00000232825	0
ENSG00000117600	1
ENSG00000224445	0
ENSG00000099260	1
ENSG00000156869	1
ENSG00000162688	1
ENSG00000228084	0
ENSG00000117620	1
ENSG00000156875	1
ENSG00000241073	0
ENSG00000156876	1
ENSG00000122435	1
ENSG00000122477	1
ENSG00000137992	0
ENSG00000224616	0
ENSG00000137996	0.5
ENSG00000223906	0
ENSG00000079335	1
ENSG00000228086	0
ENSG00000181656	1
ENSG00000230402	0
ENSG00000162692	1
ENSG00000162694	1
ENSG00000273204	0
ENSG00000162695	1
ENSG00000117543	0.5
ENSG00000235795	0
ENSG00000233184	0
ENSG00000225938	0
ENSG00000170989	1
ENSG00000231671	0
ENSG00000226715	0
ENSG00000118733	1
ENSG00000233359	0
ENSG00000230864	0
ENSG00000060718	1
ENSG00000230759	0
ENSG00000224613	0
ENSG00000185946	1
ENSG00000240038	1
ENSG00000243480	1
ENSG00000237763	1
ENSG00000174876	1
ENSG00000187733	1
ENSG00000230768	0
ENSG00000233047	0
ENSG00000237480	0
ENSG00000237460	0
ENSG00000198890	1
ENSG00000162631	1
ENSG00000134215	1
ENSG00000230489	0
ENSG00000226822	0
ENSG00000085491	0
ENSG00000260879	0
ENSG00000196427	1
ENSG00000238122	0
ENSG00000186086	1
ENSG00000224698	0
ENSG00000162636	1
ENSG00000162639	1
ENSG00000134186	1
ENSG00000143107	1
ENSG00000232971	0
ENSG00000116266	0.5
ENSG00000162641	1
ENSG00000274068	0
ENSG00000203897	0
ENSG00000121957	1
ENSG00000121940	0.5
ENSG00000085433	1
ENSG00000197780	0.5
ENSG00000273382	0
ENSG00000215717	0.5
ENSG00000270066	0
ENSG00000179902	1
ENSG00000116299	1
ENSG00000031698	0
ENSG00000143126	1
ENSG00000134222	1
ENSG00000221986	1
ENSG00000134243	1
ENSG00000143106	0.5
ENSG00000143028	1
ENSG00000162650	1
ENSG00000174151	1
ENSG00000181754	1
ENSG00000156097	1
ENSG00000254942	0
ENSG00000065135	1
ENSG00000134183	1
ENSG00000116337	1
ENSG00000228703	0
ENSG00000168765	0.5
ENSG00000213366	1
ENSG00000134184	1
ENSG00000260246	0
ENSG00000134201	1
ENSG00000241720	0
ENSG00000134202	1
ENSG00000198758	1
ENSG00000228420	0
ENSG00000235005	0
ENSG00000261055	0
ENSG00000184371	1
ENSG00000168710	1
ENSG00000143093	0.5
ENSG00000258634	0
ENSG00000156150	1
ENSG00000258673	0
ENSG00000186150	1
ENSG00000197106	1
ENSG00000227091	0
ENSG00000235526	0
ENSG00000224965	0
ENSG00000116396	1
ENSG00000227963	0
ENSG00000162775	0.5
ENSG00000168679	1
ENSG00000273373	0
ENSG00000134248	0.5
ENSG00000143125	1
ENSG00000270380	0
ENSG00000282887	0
ENSG00000235407	0
ENSG00000143105	1
ENSG00000177301	1
ENSG00000259834	0
ENSG00000177272	1
ENSG00000143119	1
ENSG00000232811	0
ENSG00000121931	1
ENSG00000273010	0
ENSG00000156171	0.5
ENSG00000134255	1
ENSG00000272982	0
ENSG00000273221	0
ENSG00000162777	1
ENSG00000064886	1
ENSG00000134216	1
ENSG00000229283	0
ENSG00000173947	1
ENSG00000085465	1
ENSG00000116455	0.5
ENSG00000116459	0
ENSG00000143110	1
ENSG00000121933	1
ENSG00000282608	1
ENSG00000116473	0.5
ENSG00000231346	0
ENSG00000197852	1
ENSG00000227811	0
ENSG00000064703	1
ENSG00000171385	1
ENSG00000237556	0
ENSG00000231437	0
ENSG00000231246	0
ENSG00000143079	1
ENSG00000134245	1
ENSG00000273483	0
ENSG00000007341	1
ENSG00000116489	1
ENSG00000155363	1
ENSG00000225075	0
ENSG00000155366	1
ENSG00000271810	0
ENSG00000155367	1
ENSG00000261595	0
ENSG00000184599	1
ENSG00000215866	0
ENSG00000224167	0
ENSG00000155380	0
ENSG00000226419	0
ENSG00000238198	0
ENSG00000198799	1
ENSG00000081026	1
ENSG00000116793	1
ENSG00000081019	1
ENSG00000231128	0
ENSG00000134242	1
ENSG00000226167	0
ENSG00000188761	1
ENSG00000134262	0.5
ENSG00000118655	1
ENSG00000235527	0
ENSG00000163349	1
ENSG00000116774	1
ENSG00000134207	1
ENSG00000232895	0
ENSG00000197323	1
ENSG00000116752	0.5
ENSG00000175984	1
ENSG00000116748	1
ENSG00000213281	1
ENSG00000009307	1
ENSG00000052723	0.5
ENSG00000198765	1
ENSG00000134200	1
ENSG00000134198	1
ENSG00000233730	0
ENSG00000228035	0
ENSG00000134259	1
ENSG00000173218	1
ENSG00000118729	1
ENSG00000177551	1
ENSG00000228127	0
ENSG00000163393	1
ENSG00000237993	0
ENSG00000173212	1
ENSG00000235933	0
ENSG00000163399	1
ENSG00000233154	0
ENSG00000230381	0
ENSG00000224950	0
ENSG00000116815	1
ENSG00000143061	1
ENSG00000203864	0
ENSG00000116824	1
ENSG00000272715	0
ENSG00000134247	1
ENSG00000134256	1
ENSG00000236137	0
ENSG00000116830	1
ENSG00000134253	1
ENSG00000134258	1
ENSG00000235202	0
ENSG00000271427	0
ENSG00000198162	0.5
ENSG00000236866	0
ENSG00000183508	1
ENSG00000196505	1
ENSG00000065183	0.5
ENSG00000155761	1
ENSG00000092607	1
ENSG00000226172	0
ENSG00000239216	0
ENSG00000116874	0
ENSG00000224238	0
ENSG00000231365	0
ENSG00000227712	0
ENSG00000232650	0
ENSG00000116882	0
ENSG00000203859	1
ENSG00000203857	0
ENSG00000143067	1
ENSG00000092621	1
ENSG00000134240	0
ENSG00000134193	1
ENSG00000134249	1
ENSG00000134250	1
ENSG00000273406	0
ENSG00000265808	0.5
ENSG00000278882	0
ENSG00000273136	1
ENSG00000263353	1
ENSG00000281741	0
ENSG00000226067	0
ENSG00000275585	0
ENSG00000198019	1
ENSG00000234998	0
ENSG00000233029	0
ENSG00000227193	0
ENSG00000188610	1
ENSG00000171943	1
ENSG00000230806	0
ENSG00000227082	0
ENSG00000231429	0
ENSG00000228826	0
ENSG00000272583	0
ENSG00000224857	0
ENSG00000235887	0
ENSG00000232721	0
ENSG00000263590	0
ENSG00000234571	0
ENSG00000230186	0
ENSG00000203818	0
ENSG00000263513	1
ENSG00000276674	0
ENSG00000232527	0
ENSG00000271567	1
ENSG00000237343	0
ENSG00000266338	1
ENSG00000279782	1
ENSG00000277199	0
ENSG00000224363	0
ENSG00000196369	1
ENSG00000215784	1
ENSG00000281571	0
ENSG00000256374	1
ENSG00000276216	0
ENSG00000236140	0
ENSG00000162825	1
ENSG00000117262	1
ENSG00000174827	1
ENSG00000117281	1
ENSG00000265491	0.5
ENSG00000186141	0.5
ENSG00000186364	1
ENSG00000131788	1
ENSG00000198483	1
ENSG00000143127	1
ENSG00000244619	0
ENSG00000131779	0
ENSG00000265241	0.5
ENSG00000234222	0
ENSG00000280778	0
ENSG00000271601	1
ENSG00000272031	1
ENSG00000278431	0
ENSG00000121851	0.5
ENSG00000265972	1
ENSG00000168509	1
ENSG00000233396	0
ENSG00000271425	1
ENSG00000213240	0
ENSG00000264343	1
ENSG00000276509	0
ENSG00000270339	1
ENSG00000277420	0
ENSG00000268043	1
ENSG00000234225	0
ENSG00000131791	1
ENSG00000237188	0
ENSG00000131781	1
ENSG00000131778	0.5
ENSG00000278811	0
ENSG00000116128	1
ENSG00000162836	0
ENSG00000227139	0
ENSG00000265107	1
ENSG00000274415	0
ENSG00000234190	0
ENSG00000121634	1
ENSG00000188092	1
ENSG00000215859	0
ENSG00000273059	0
ENSG00000274372	0
ENSG00000263956	1
ENSG00000227733	0
ENSG00000232265	0
ENSG00000234283	0
ENSG00000238107	0
ENSG00000224481	0
ENSG00000272824	0
ENSG00000274020	0
ENSG00000231551	0
ENSG00000280649	0
ENSG00000236334	1
ENSG00000270629	1
ENSG00000178104	1
ENSG00000254913	0
ENSG00000255148	0
ENSG00000254539	0
ENSG00000269713	1
ENSG00000274265	0
ENSG00000272755	0
ENSG00000271383	1
ENSG00000263464	1
ENSG00000277147	0
ENSG00000275557	0
ENSG00000234232	0
ENSG00000272058	0
ENSG00000150337	1
ENSG00000203814	0
ENSG00000233030	0
ENSG00000183598	0
ENSG00000270882	0
ENSG00000203811	0
ENSG00000203812	0
ENSG00000184678	0
ENSG00000272993	0
ENSG00000272196	0
ENSG00000203852	0
ENSG00000270276	0
ENSG00000264207	0
ENSG00000184260	0
ENSG00000184270	0
ENSG00000178096	0
ENSG00000159164	1
ENSG00000143368	0.5
ENSG00000014914	1
ENSG00000264522	1
ENSG00000136631	1
ENSG00000023902	1
ENSG00000143401	0.5
ENSG00000276110	0
ENSG00000118298	1
ENSG00000117362	0.5
ENSG00000118292	1
ENSG00000159208	1
ENSG00000266472	0
ENSG00000278939	0
ENSG00000117360	0.5
ENSG00000163125	1
ENSG00000143374	0
ENSG00000143369	1
ENSG00000228126	0
ENSG00000237781	0
ENSG00000143382	1
ENSG00000143384	1
ENSG00000143420	0.5
ENSG00000143457	1
ENSG00000143452	1
ENSG00000163131	1
ENSG00000143387	1
ENSG00000143437	0.5
ENSG00000143379	0.5
ENSG00000143418	0.5
ENSG00000259357	0
ENSG00000231073	0
ENSG00000143412	1
ENSG00000143409	0.5
ENSG00000143363	0.5
ENSG00000163141	1
ENSG00000143443	1
ENSG00000197622	1
ENSG00000213190	1
ENSG00000143458	1
ENSG00000143434	1
ENSG00000163154	1
ENSG00000163156	0.5
ENSG00000163155	0.5
ENSG00000163157	1
ENSG00000163159	0.5
ENSG00000143398	0.5
ENSG00000159352	0.5
ENSG00000232671	0
ENSG00000143373	0.5
ENSG00000143393	0.5
ENSG00000273481	0
ENSG00000143390	1
ENSG00000224645	0
ENSG00000237976	0
ENSG00000143416	1
ENSG00000159377	0.5
ENSG00000143442	1
ENSG00000143375	1
ENSG00000143367	1
ENSG00000250734	0
ENSG00000143376	1
ENSG00000227045	0
ENSG00000159409	1
ENSG00000178796	1
ENSG00000269621	0
ENSG00000143436	0
ENSG00000143450	1
ENSG00000249602	0
ENSG00000268288	0
ENSG00000182134	0
ENSG00000203288	0
ENSG00000269489	0
ENSG00000213171	1
ENSG00000143365	1
ENSG00000225556	1
ENSG00000234614	0
ENSG00000196407	0
ENSG00000159445	0
ENSG00000197747	1
ENSG00000229021	0
ENSG00000163191	1
ENSG00000182898	1
ENSG00000159450	1
ENSG00000226716	0
ENSG00000215853	1
ENSG00000237975	0
ENSG00000236427	0
ENSG00000197915	1
ENSG00000143631	1
ENSG00000143520	1
ENSG00000143536	1
ENSG00000186207	1
ENSG00000244057	1
ENSG00000279850	0
ENSG00000169509	1
ENSG00000185966	1
ENSG00000163202	1
ENSG00000187238	1
ENSG00000185962	1
ENSG00000176075	0
ENSG00000187223	1
ENSG00000187180	1
ENSG00000159455	1
ENSG00000187173	1
ENSG00000187170	1
ENSG00000198854	1
ENSG00000203786	1
ENSG00000240386	1
ENSG00000186226	1
ENSG00000172155	1
ENSG00000197084	1
ENSG00000196734	1
ENSG00000186844	1
ENSG00000235942	1
ENSG00000163206	1
ENSG00000163207	1
ENSG00000224308	0
ENSG00000184148	1
ENSG00000169474	1
ENSG00000163209	1
ENSG00000169469	1
ENSG00000163216	1
ENSG00000241794	1
ENSG00000196805	1
ENSG00000203785	1
ENSG00000244094	1
ENSG00000159516	1
ENSG00000229699	0
ENSG00000203784	1
ENSG00000203783	1
ENSG00000203782	1
ENSG00000159527	1
ENSG00000163218	1
ENSG00000163220	1
ENSG00000163221	1
ENSG00000143546	1
ENSG00000184330	1
ENSG00000197364	0
ENSG00000143556	1
ENSG00000238279	0
ENSG00000197956	1
ENSG00000196420	1
ENSG00000196154	1
ENSG00000188015	1
ENSG00000196754	1
ENSG00000188643	1
ENSG00000189334	1
ENSG00000189171	1
ENSG00000160678	1
ENSG00000272030	0
ENSG00000160679	0.5
ENSG00000143553	0.5
ENSG00000143621	0.5
ENSG00000169418	1
ENSG00000143624	0.5
ENSG00000243613	0
ENSG00000233222	0
ENSG00000279767	0
ENSG00000143554	1
ENSG00000143614	0.5
ENSG00000198837	1
ENSG00000160741	0.5
ENSG00000143570	0.5
ENSG00000282386	0
ENSG00000273026	0
ENSG00000143578	1
ENSG00000143543	0.5
ENSG00000272654	0
ENSG00000143545	1
ENSG00000177954	0
ENSG00000143552	1
ENSG00000143549	1
ENSG00000163263	1
ENSG00000143612	0.5
ENSG00000143569	0.5
ENSG00000143575	0.5
ENSG00000143595	1
ENSG00000143515	1
ENSG00000228013	0
ENSG00000160712	1
ENSG00000169291	1
ENSG00000273110	0
ENSG00000163239	1
ENSG00000160714	0.5
ENSG00000229780	0
ENSG00000160716	1
ENSG00000233875	0
ENSG00000160710	1
ENSG00000143603	1
ENSG00000163344	0.5
ENSG00000270361	0
ENSG00000163346	1
ENSG00000163348	0.5
ENSG00000271380	0
ENSG00000160691	1
ENSG00000173207	1
ENSG00000160688	0.5
ENSG00000163352	1
ENSG00000160685	1
ENSG00000163354	1
ENSG00000163357	1
ENSG00000232093	0
ENSG00000143537	1
ENSG00000243364	1
ENSG00000251246	0
ENSG00000143590	1
ENSG00000169242	1
ENSG00000169241	1
ENSG00000179085	1
ENSG00000163463	1
ENSG00000273088	0
ENSG00000163462	1
ENSG00000185499	1
ENSG00000279986	0
ENSG00000279487	0
ENSG00000231064	0
ENSG00000169231	1
ENSG00000173171	0
ENSG00000236263	0
ENSG00000177628	0.5
ENSG00000160767	1
ENSG00000116521	0.5
ENSG00000176444	1
ENSG00000143630	1
ENSG00000143627	1
ENSG00000160752	0
ENSG00000225855	0
ENSG00000160753	1
ENSG00000116539	1
ENSG00000235919	0
ENSG00000232519	0
ENSG00000125459	1
ENSG00000163374	0.5
ENSG00000132676	0
ENSG00000227673	0
ENSG00000116580	1
ENSG00000132718	1
ENSG00000143622	1
ENSG00000132680	1
ENSG00000173080	1
ENSG00000116584	1
ENSG00000273002	0
ENSG00000224276	0
ENSG00000163479	0.5
ENSG00000160803	0.5
ENSG00000116586	0.5
ENSG00000132698	1
ENSG00000254726	1
ENSG00000160789	1
ENSG00000196189	1
ENSG00000160785	0
ENSG00000260238	0.5
ENSG00000160783	0.5
ENSG00000242252	1
ENSG00000160781	1
ENSG00000198952	0.5
ENSG00000163472	1
ENSG00000198715	1
ENSG00000189030	1
ENSG00000163468	0
ENSG00000163467	1
ENSG00000132677	1
ENSG00000237390	0
ENSG00000125462	1
ENSG00000236947	0
ENSG00000116604	1
ENSG00000260460	0
ENSG00000183856	1
ENSG00000187862	1
ENSG00000163382	0
ENSG00000160818	0.5
ENSG00000280316	0
ENSG00000272971	0
ENSG00000132702	1
ENSG00000272068	0
ENSG00000132692	1
ENSG00000272405	0
ENSG00000229953	0
ENSG00000132688	1
ENSG00000237588	0
ENSG00000143320	1
ENSG00000223356	0
ENSG00000143319	1
ENSG00000143303	0.5
ENSG00000143314	0
ENSG00000143321	0.5
ENSG00000143294	0.5
ENSG00000027869	1
ENSG00000198400	1
ENSG00000027644	1
ENSG00000187800	1
ENSG00000160838	1
ENSG00000132694	0.5
ENSG00000253831	1
ENSG00000117036	1
ENSG00000229961	0
ENSG00000228239	0
ENSG00000271736	0
ENSG00000237189	0
ENSG00000143297	1
ENSG00000163518	1
ENSG00000160856	1
ENSG00000227217	0
ENSG00000132704	1
ENSG00000163534	1
ENSG00000073754	1
ENSG00000183853	1
ENSG00000231666	0
ENSG00000158473	1
ENSG00000176320	0
ENSG00000158477	1
ENSG00000158481	1
ENSG00000158485	1
ENSG00000158488	1
ENSG00000186306	1
ENSG00000180708	1
ENSG00000173285	1
ENSG00000236656	0
ENSG00000198965	1
ENSG00000197532	1
ENSG00000186440	1
ENSG00000186400	0
ENSG00000198967	1
ENSG00000163554	1
ENSG00000196171	1
ENSG00000203757	1
ENSG00000180433	1
ENSG00000197403	1
ENSG00000188340	1
ENSG00000163563	1
ENSG00000163564	1
ENSG00000163565	1
ENSG00000163568	1
ENSG00000162706	1
ENSG00000225670	0
ENSG00000213088	1
ENSG00000179639	1
ENSG00000196266	1
ENSG00000228560	0
ENSG00000196184	1
ENSG00000224943	0
ENSG00000184155	1
ENSG00000132703	1
ENSG00000132693	1
ENSG00000158716	1
ENSG00000181036	1
ENSG00000158714	1
ENSG00000188004	0
ENSG00000243284	1
ENSG00000256029	0
ENSG00000272668	0
ENSG00000213085	1
ENSG00000158710	1
ENSG00000085552	1
ENSG00000162723	1
ENSG00000224259	0
ENSG00000143315	1
ENSG00000177807	1
ENSG00000225279	0
ENSG00000162728	1
ENSG00000162729	1
ENSG00000018625	1
ENSG00000132681	1
ENSG00000143318	1
ENSG00000227741	0
ENSG00000162734	1
ENSG00000132716	0.5
ENSG00000258465	0
ENSG00000228606	0
ENSG00000162735	0.5
ENSG00000122218	0.5
ENSG00000162736	0.5
ENSG00000171786	1
ENSG00000162738	1
ENSG00000162739	1
ENSG00000234425	0
ENSG00000066294	1
ENSG00000117090	1
ENSG00000228863	0
ENSG00000117091	1
ENSG00000026751	1
ENSG00000122224	1
ENSG00000122223	1
ENSG00000179914	1
ENSG00000232188	0
ENSG00000198358	0
ENSG00000158764	1
ENSG00000158769	1
ENSG00000270149	0
ENSG00000215845	1
ENSG00000158773	0.5
ENSG00000186517	1
ENSG00000278883	0
ENSG00000143217	1
ENSG00000228917	0
ENSG00000162755	1
ENSG00000143256	0.5
ENSG00000158793	0
ENSG00000158796	0.5
ENSG00000143222	0.5
ENSG00000224985	0
ENSG00000143258	1
ENSG00000143224	0
ENSG00000158850	0.5
ENSG00000158859	1
ENSG00000158864	0
ENSG00000158869	1
ENSG00000158874	1
ENSG00000158882	0
ENSG00000143257	1
ENSG00000248485	1
ENSG00000158887	1
ENSG00000143252	0
ENSG00000188931	1
ENSG00000143226	1
ENSG00000173110	0
ENSG00000203747	1
ENSG00000224515	0
ENSG00000162747	1
ENSG00000072694	1
ENSG00000234211	0
ENSG00000132185	1
ENSG00000162746	1
ENSG00000081721	1
ENSG00000226889	0
ENSG00000118217	0.5
ENSG00000162745	1
ENSG00000227818	0
ENSG00000198929	1
ENSG00000227094	0
ENSG00000254706	0
ENSG00000239887	1
ENSG00000171722	1
ENSG00000198574	1
ENSG00000152332	1
ENSG00000259788	0
ENSG00000117143	0.5
ENSG00000162733	1
ENSG00000132196	1
ENSG00000185860	1
ENSG00000117152	1
ENSG00000143248	1
ENSG00000232892	0
ENSG00000232995	0
ENSG00000237756	0
ENSG00000143228	1
ENSG00000185630	1
ENSG00000233693	0
ENSG00000162761	1
ENSG00000224702	0
ENSG00000238022	0
ENSG00000143171	1
ENSG00000237463	0
ENSG00000162763	1
ENSG00000236206	0
ENSG00000143198	0.5
ENSG00000143149	0
ENSG00000273365	0
ENSG00000143183	0.5
ENSG00000224358	0
ENSG00000143179	0.5
ENSG00000236364	0
ENSG00000188859	1
ENSG00000203307	0
ENSG00000229588	0
ENSG00000225325	0
ENSG00000234142	0
ENSG00000143157	1
ENSG00000152382	0.5
ENSG00000143195	1
ENSG00000143194	1
ENSG00000227907	0
ENSG00000143167	1
ENSG00000198842	1
ENSG00000231605	0
ENSG00000272205	0
ENSG00000143190	1
ENSG00000198821	1
ENSG00000273160	0
ENSG00000143162	0.5
ENSG00000241666	0
ENSG00000198771	1
ENSG00000197965	1
ENSG00000143199	1
ENSG00000232194	0
ENSG00000143158	0.5
ENSG00000143164	1
ENSG00000143147	1
ENSG00000143155	0.5
ENSG00000213064	1
ENSG00000143178	1
ENSG00000228697	0
ENSG00000237658	0
ENSG00000143185	1
ENSG00000143184	1
ENSG00000143196	1
ENSG00000235736	0
ENSG00000225826	0
ENSG00000203601	0
ENSG00000237707	0
ENSG00000143153	1
ENSG00000143156	1
ENSG00000235575	0
ENSG00000117475	0.5
ENSG00000117477	1
ENSG00000117479	1
ENSG00000213062	0
ENSG00000198734	1
ENSG00000174175	1
ENSG00000000460	1
ENSG00000188404	1
ENSG00000007908	1
ENSG00000230704	0
ENSG00000171806	0.5
ENSG00000000457	0.5
ENSG00000075945	1
ENSG00000232959	0
ENSG00000203740	1
ENSG00000233985	0
ENSG00000224286	0
ENSG00000231407	0
ENSG00000120370	1
ENSG00000225545	0
ENSG00000235303	0
ENSG00000116132	1
ENSG00000271811	0
ENSG00000117501	1
ENSG00000007933	1
ENSG00000094963	1
ENSG00000225243	0
ENSG00000231424	0
ENSG00000010932	1
ENSG00000076258	1
ENSG00000117523	1
ENSG00000034971	1
ENSG00000117533	1
ENSG00000010165	0.5
ENSG00000197959	1
ENSG00000230630	0
ENSG00000135845	0.5
ENSG00000180999	1
ENSG00000094975	1
ENSG00000117560	1
ENSG00000224228	0
ENSG00000224000	0
ENSG00000120337	1
ENSG00000226375	0
ENSG00000117586	1
ENSG00000203739	0
ENSG00000117592	0
ENSG00000162753	1
ENSG00000238272	0
ENSG00000183831	1
ENSG00000232113	0
ENSG00000076321	0.5
ENSG00000120334	1
ENSG00000117593	0
ENSG00000270084	0
ENSG00000185278	1
ENSG00000117601	1
ENSG00000135870	1
ENSG00000224977	0
ENSG00000227373	0
ENSG00000152061	1
ENSG00000203737	1
ENSG00000229531	0
ENSG00000116161	1
ENSG00000120333	0
ENSG00000120332	1
ENSG00000235750	1
ENSG00000230687	0
ENSG00000260990	0
ENSG00000116147	1
ENSG00000224718	0
ENSG00000227740	0
ENSG00000143207	0.5
ENSG00000228686	0
ENSG00000236021	0
ENSG00000116183	1
ENSG00000152092	1
ENSG00000198797	1
ENSG00000224968	0
ENSG00000227579	0
ENSG00000236720	0
ENSG00000120341	1
ENSG00000224687	0
ENSG00000075391	1
ENSG00000279210	0
ENSG00000188585	1
ENSG00000240021	1
ENSG00000213057	0
ENSG00000273384	0
ENSG00000273062	0
ENSG00000116191	1
ENSG00000116194	1
ENSG00000116199	0.5
ENSG00000186283	0.5
ENSG00000143322	1
ENSG00000057252	1
ENSG00000162779	1
ENSG00000261250	0
ENSG00000116218	1
ENSG00000162782	1
ENSG00000243062	0
ENSG00000143340	1
ENSG00000229407	0
ENSG00000231966	0
ENSG00000169905	0.5
ENSG00000272906	0
ENSG00000143337	1
ENSG00000261831	0
ENSG00000260360	0
ENSG00000135837	1
ENSG00000261817	0
ENSG00000116260	0.5
ENSG00000121454	1
ENSG00000230124	0.5
ENSG00000236719	0
ENSG00000143324	1
ENSG00000225857	0
ENSG00000135835	1
ENSG00000243155	0
ENSG00000232586	0
ENSG00000135823	1
ENSG00000153029	1
ENSG00000162783	1
ENSG00000237292	0
ENSG00000225359	0
ENSG00000179452	0
ENSG00000198216	1
ENSG00000272880	0
ENSG00000179930	1
ENSG00000224810	0
ENSG00000225982	0
ENSG00000232309	0
ENSG00000228918	0
ENSG00000135821	1
ENSG00000203730	1
ENSG00000203729	0
ENSG00000121446	1
ENSG00000135828	1
ENSG00000143333	1
ENSG00000261504	0
ENSG00000135824	1
ENSG00000227181	0
ENSG00000135838	1
ENSG00000135829	0.5
ENSG00000157060	1
ENSG00000135862	1
ENSG00000224468	0
ENSG00000058085	1
ENSG00000157064	1
ENSG00000116698	0.5
ENSG00000116701	1
ENSG00000162704	1
ENSG00000143344	1
ENSG00000173627	1
ENSG00000227554	0
ENSG00000198756	1
ENSG00000198860	0.5
ENSG00000231791	0
ENSG00000271387	0
ENSG00000116667	1
ENSG00000116406	0.5
ENSG00000135842	1
ENSG00000260976	0
ENSG00000121481	1
ENSG00000121486	0.5
ENSG00000116668	1
ENSG00000116679	0.5
ENSG00000273004	0
ENSG00000261024	0
ENSG00000228309	0
ENSG00000261729	0
ENSG00000143341	1
ENSG00000224691	0
ENSG00000116690	1
ENSG00000047410	1
ENSG00000157181	1
ENSG00000279374	0
ENSG00000262180	1
ENSG00000229739	0
ENSG00000116703	1
ENSG00000273198	0
ENSG00000073756	1
ENSG00000273129	0
ENSG00000116711	1
ENSG00000236030	0
ENSG00000231599	0
ENSG00000272827	0
ENSG00000230426	0
ENSG00000261182	0
ENSG00000225006	0
ENSG00000237283	0
ENSG00000238054	0
ENSG00000226486	0
ENSG00000232212	0
ENSG00000238270	0
ENSG00000162670	1
ENSG00000225811	0
ENSG00000237457	0
ENSG00000241505	0
ENSG00000231175	0
ENSG00000261642	0
ENSG00000233882	0
